scenario,scenario_zh,supplysector,base_supplysector,subsector,technology,input,technology_class,period,efficiency_2025_start,annual_improvement_rate_pct,default_gcam_efficiency,proposed_efficiency,change_vs_2025_pct,energy_intensity_ratio_vs_2025,high_eff_counterpart,counterpart_efficiency,absolute_cap,binding_constraint
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,refined liquids,fuel water heater,refined liquids enduse,combustion_standard,2055,0.6118,0.08,0.52,0.6521854554189911,6.60108784226725,0.9380767309613708,fuel water heater hi-eff,0.9896040914666152,,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,refined liquids,fuel water heater,refined liquids enduse,combustion_standard,2060,0.6118,0.08,0.52,0.6547983745681069,7.028174986614388,0.9343334127906658,fuel water heater hi-eff,0.9910893885147305,,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,refined liquids,fuel water heater,refined liquids enduse,combustion_standard,2065,0.6118,0.08,0.52,0.6574217621298851,7.456973215084206,0.9306050320237623,fuel water heater hi-eff,0.9925769148455864,,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,refined liquids,fuel water heater,refined liquids enduse,combustion_standard,2070,0.6118,0.0,0.52,0.6574217621298851,7.456973215084206,0.9306050320237623,fuel water heater hi-eff,0.9925769148455864,,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,refined liquids,fuel water heater,refined liquids enduse,combustion_standard,2075,0.6118,0.0,0.52,0.6574217621298851,7.456973215084206,0.9306050320237623,fuel water heater hi-eff,0.9925769148455864,,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,refined liquids,fuel water heater,refined liquids enduse,combustion_standard,2080,0.6118,0.0,0.52,0.6574217621298851,7.456973215084206,0.9306050320237623,fuel water heater hi-eff,0.9925769148455864,,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,refined liquids,fuel water heater,refined liquids enduse,combustion_standard,2085,0.6118,0.0,0.52,0.6574217621298851,7.456973215084206,0.9306050320237623,fuel water heater hi-eff,0.9925769148455864,,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,refined liquids,fuel water heater,refined liquids enduse,combustion_standard,2090,0.6118,0.0,0.52,0.6574217621298851,7.456973215084206,0.9306050320237623,fuel water heater hi-eff,0.9925769148455864,,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,refined liquids,fuel water heater,refined liquids enduse,combustion_standard,2095,0.6118,0.0,0.52,0.6574217621298851,7.456973215084206,0.9306050320237623,fuel water heater hi-eff,0.9925769148455864,,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,refined liquids,fuel water heater,refined liquids enduse,combustion_standard,2100,0.6118,0.0,0.52,0.6574217621298851,7.456973215084206,0.9306050320237623,fuel water heater hi-eff,0.9925769148455864,,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,refined liquids,fuel water heater hi-eff,refined liquids enduse,combustion_high,2025,0.9647,0.0,0.82,0.9647,0.0,1.0,,,1.109405,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,refined liquids,fuel water heater hi-eff,refined liquids enduse,combustion_high,2030,0.9647,0.12,0.82,0.9705021083600208,0.6014417290370888,0.9940215396648386,,,1.109405,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,refined liquids,fuel water heater hi-eff,refined liquids enduse,combustion_high,2035,0.9647,0.12,0.82,0.9763391130208827,1.2065007796084437,0.9880788213176565,,,1.109405,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,refined liquids,fuel water heater hi-eff,refined liquids enduse,combustion_high,2040,0.9647,0.08,0.82,0.9802507230441453,1.6119750227164165,0.984135973910988,,,1.109405,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,refined liquids,fuel water heater hi-eff,refined liquids enduse,combustion_high,2045,0.9647,0.08,0.82,0.9841780045618405,2.019073759908818,0.9802088601131539,,,1.109405,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,refined liquids,fuel water heater hi-eff,refined liquids enduse,combustion_high,2050,0.9647,0.08,0.82,0.9881210203603239,2.427803499567105,0.9762974171404801,,,1.109405,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,refined liquids,fuel water heater hi-eff,refined liquids enduse,combustion_high,2055,0.9647,0.03,0.82,0.9896040914666152,2.5815374174992467,0.9748342880942349,,,1.109405,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,refined liquids,fuel water heater hi-eff,refined liquids enduse,combustion_high,2060,0.9647,0.03,0.82,0.9910893885147305,2.7355020747103165,0.9733733517677167,,,1.109405,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,refined liquids,fuel water heater hi-eff,refined liquids enduse,combustion_high,2065,0.9647,0.03,0.82,0.9925769148455864,2.8896978175170007,0.9719146048748039,,,1.109405,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,refined liquids,fuel water heater hi-eff,refined liquids enduse,combustion_high,2070,0.9647,0.0,0.82,0.9925769148455864,2.8896978175170007,0.9719146048748039,,,1.109405,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,refined liquids,fuel water heater hi-eff,refined liquids enduse,combustion_high,2075,0.9647,0.0,0.82,0.9925769148455864,2.8896978175170007,0.9719146048748039,,,1.109405,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,refined liquids,fuel water heater hi-eff,refined liquids enduse,combustion_high,2080,0.9647,0.0,0.82,0.9925769148455864,2.8896978175170007,0.9719146048748039,,,1.109405,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,refined liquids,fuel water heater hi-eff,refined liquids enduse,combustion_high,2085,0.9647,0.0,0.82,0.9925769148455864,2.8896978175170007,0.9719146048748039,,,1.109405,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,refined liquids,fuel water heater hi-eff,refined liquids enduse,combustion_high,2090,0.9647,0.0,0.82,0.9925769148455864,2.8896978175170007,0.9719146048748039,,,1.109405,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,refined liquids,fuel water heater hi-eff,refined liquids enduse,combustion_high,2095,0.9647,0.0,0.82,0.9925769148455864,2.8896978175170007,0.9719146048748039,,,1.109405,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,refined liquids,fuel water heater hi-eff,refined liquids enduse,combustion_high,2100,0.9647,0.0,0.82,0.9925769148455864,2.8896978175170007,0.9719146048748039,,,1.109405,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,coal,coal water heater,delivered coal,fixed,2025,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,coal,coal water heater,delivered coal,fixed,2030,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,coal,coal water heater,delivered coal,fixed,2035,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,coal,coal water heater,delivered coal,fixed,2040,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,coal,coal water heater,delivered coal,fixed,2045,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,coal,coal water heater,delivered coal,fixed,2050,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,coal,coal water heater,delivered coal,fixed,2055,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,coal,coal water heater,delivered coal,fixed,2060,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,coal,coal water heater,delivered coal,fixed,2065,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,coal,coal water heater,delivered coal,fixed,2070,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,coal,coal water heater,delivered coal,fixed,2075,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,coal,coal water heater,delivered coal,fixed,2080,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,coal,coal water heater,delivered coal,fixed,2085,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,coal,coal water heater,delivered coal,fixed,2090,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,coal,coal water heater,delivered coal,fixed,2095,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
moderate,中等,resid_urban hot water_cooking modern_d10,resid_urban hot water_cooking modern,coal,coal water heater,delivered coal,fixed,2100,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
moderate,中等,resid_urban lighting modern_d10,resid_urban lighting modern,electricity,elec light,elect_td_bld,lighting_standard,2025,0.3529,0.0,0.3,0.3529,0.0,1.0,,,0.63522,
moderate,中等,resid_urban lighting modern_d10,resid_urban lighting modern,electricity,elec light,elect_td_bld,lighting_standard,2030,0.3529,0.75,0.3,0.36633375063823786,3.8066734594043306,0.9633292029062756,,,0.63522,
moderate,中等,resid_urban lighting modern_d10,resid_urban lighting modern,electricity,elec light,elect_td_bld,lighting_standard,2035,0.3529,0.75,0.3,0.3802788802966241,7.758254547073995,0.9280031531720402,,,0.63522,
moderate,中等,resid_urban lighting modern_d10,resid_urban lighting modern,electricity,elec light,elect_td_bld,lighting_standard,2040,0.3529,0.5499999999999999,0.3,0.3908522182968668,10.754383195485072,0.9028988028717272,,,0.63522,
moderate,中等,resid_urban lighting modern_d10,resid_urban lighting modern,electricity,elec light,elect_td_bld,lighting_standard,2045,0.3529,0.5499999999999999,0.3,0.40171953916668185,13.833816709175938,0.8784735756992254,,,0.63522,
moderate,中等,resid_urban lighting modern_d10,resid_urban lighting modern,electricity,elec light,elect_td_bld,lighting_standard,2050,0.3529,0.5499999999999999,0.3,0.41288901685526114,16.998871310643572,0.8547091000090943,,,0.63522,
moderate,中等,resid_urban lighting modern_d10,resid_urban lighting modern,electricity,elec light,elect_td_bld,lighting_standard,2055,0.3529,0.3,0.3,0.41911962376696177,18.764415915829357,0.8420030463575213,,,0.63522,
moderate,中等,resid_urban lighting modern_d10,resid_urban lighting modern,electricity,elec light,elect_td_bld,lighting_standard,2060,0.3529,0.3,0.3,0.4254442522217487,20.556603066519898,0.8294858801290435,,,0.63522,
moderate,中等,resid_urban lighting modern_d10,resid_urban lighting modern,electricity,elec light,elect_td_bld,lighting_standard,2065,0.3529,0.3,0.3,0.43186432103013106,22.37583480593117,0.8171547933346831,,,0.63522,
moderate,中等,resid_urban lighting modern_d10,resid_urban lighting modern,electricity,elec light,elect_td_bld,lighting_standard,2070,0.3529,0.1,0.3,0.4340279655992947,22.98893896267915,0.8130812481465906,,,0.63522,
moderate,中等,resid_urban lighting modern_d10,resid_urban lighting modern,electricity,elec light,elect_td_bld,lighting_standard,2075,0.3529,0.1,0.3,0.4362024500493971,23.60511477738654,0.80902800972355,,,0.63522,
moderate,中等,resid_urban lighting modern_d10,resid_urban lighting modern,electricity,elec light,elect_td_bld,lighting_standard,2080,0.3529,0.1,0.3,0.43838782868835025,24.224377639090466,0.8049949768356285,,,0.63522,
moderate,中等,resid_urban lighting modern_d10,resid_urban lighting modern,electricity,elec light,elect_td_bld,lighting_standard,2085,0.3529,0.1,0.3,0.44058415609614926,24.84674301392724,0.8009820487575277,,,0.63522,
moderate,中等,resid_urban lighting modern_d10,resid_urban lighting modern,electricity,elec light,elect_td_bld,lighting_standard,2090,0.3529,0.1,0.3,0.4427914871262356,25.472226445518743,0.7969891252660681,,,0.63522,
moderate,中等,resid_urban lighting modern_d10,resid_urban lighting modern,electricity,elec light,elect_td_bld,lighting_standard,2095,0.3529,0.1,0.3,0.44500987690686705,26.100843555360463,0.7930161066376868,,,0.63522,
moderate,中等,resid_urban lighting modern_d10,resid_urban lighting modern,electricity,elec light,elect_td_bld,lighting_standard,2100,0.3529,0.1,0.3,0.4472393808424944,26.732610043211793,0.7890628936459462,,,0.63522,
moderate,中等,resid_urban appliances modern_d10,resid_urban appliances modern,electricity,electric appliances,elect_td_bld,appliances,2025,1.1765,0.0,1.1134444444444445,1.1765,0.0,1.0,,,1.8,
moderate,中等,resid_urban appliances modern_d10,resid_urban appliances modern,electricity,electric appliances,elect_td_bld,appliances,2030,1.1765,0.5499999999999999,1.1235555555555556,1.2092116040406518,2.78041683303456,0.9729479903009995,,,1.8,
moderate,中等,resid_urban appliances modern_d10,resid_urban appliances modern,electricity,electric appliances,elect_td_bld,appliances,2035,1.1765,0.5499999999999999,1.129,1.2428327270264052,5.638140843723338,0.9466277918307539,,,1.8,
moderate,中等,resid_urban appliances modern_d10,resid_urban appliances modern,electricity,electric appliances,elect_td_bld,appliances,2040,1.1765,0.4,1.1334074074074074,1.2678890318083014,7.767873506867939,0.927920323060166,,,1.8,
moderate,中等,resid_urban appliances modern_d10,resid_urban appliances modern,electricity,electric appliances,elect_td_bld,appliances,2045,1.1765,0.4,1.1415925925925925,1.2934504877627333,9.940542946258656,0.9095825554443748,,,1.8,
moderate,中等,resid_urban appliances modern_d10,resid_urban appliances modern,electricity,electric appliances,elect_td_bld,appliances,2050,1.1765,0.4,1.146,1.3195272790612833,12.157014794839194,0.8916071828670088,,,1.8,
moderate,中等,resid_urban appliances modern_d10,resid_urban appliances modern,electricity,electric appliances,elect_td_bld,appliances,2055,1.1765,0.25,1.1504074074074073,1.3361040469384768,13.566004839649537,0.8805451960839499,,,1.8,
moderate,中等,resid_urban appliances modern_d10,resid_urban appliances modern,electricity,electric appliances,elect_td_bld,appliances,2060,1.1765,0.25,1.1585925925925926,1.3528890630554868,14.992695542327805,0.8696204530938304,,,1.8,
moderate,中等,resid_urban appliances modern_d10,resid_urban appliances modern,electricity,electric appliances,elect_td_bld,appliances,2065,1.1765,0.25,1.163,1.3698849435634055,16.437309270157698,0.8588312511411623,,,1.8,
moderate,中等,resid_urban appliances modern_d10,resid_urban appliances modern,electricity,electric appliances,elect_td_bld,appliances,2070,1.1765,0.1,1.1676666666666666,1.3767480808363575,17.02066135455651,0.8545499473551406,,,1.8,
moderate,中等,resid_urban appliances modern_d10,resid_urban appliances modern,electricity,electric appliances,elect_td_bld,appliances,2075,1.1765,0.1,1.1763333333333335,1.3836456024957127,17.6069360387346,0.8502899860180386,,,1.8,
moderate,中等,resid_urban appliances modern_d10,resid_urban appliances modern,electricity,electric appliances,elect_td_bld,appliances,2080,1.1765,0.1,1.181,1.390577680807591,18.196147964946086,0.8460512607370031,,,1.8,
moderate,中等,resid_urban appliances modern_d10,resid_urban appliances modern,electricity,electric appliances,elect_td_bld,appliances,2085,1.1765,0.1,1.1856666666666666,1.3975444889011672,18.788311848802984,0.8418336656495526,,,1.8,
moderate,中等,resid_urban appliances modern_d10,resid_urban appliances modern,electricity,electric appliances,elect_td_bld,appliances,2090,1.1765,0.1,1.1943333333333335,1.4045462007729952,19.38344247964259,0.8376370954209343,,,1.8,
